Cód.Item;Descrição;Novo Código de fábrica;Novo Marca;Desc. Marca;Novo Fornecedor;Desc. Fornecedor;Novo Linha/Grupo;Desc. Linha/Grupo
85530;PRIMER REVESTIMENTO BARCELOBA 3,6LT INOVE;117635;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85535;PRIMER REVESTIMENTO BARCELONA BALDE 16LT INOVE;117633;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85531;PRIMER REVESTIMENTO DUBAI 3,6LT INOVE;116510;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85537;PRIMER REVESTIMENTO DUBAI BALDE 16LT INOVE;117632;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85532;PRIMER REVESTIMENTO FULL BLACK 3,6LT INOVE;116512;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85538;PRIMER REVESTIMENTO FULL BLACK BALDE 16LT INOVE;117629;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85533;PRIMER REVESTIMENTO IBIZA 3,6LT INOVE;117636;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
85539;PRIMER REVESTIMENTO IBIZA BALDE 16LT INOVE;40501.0092.BD16;800060;DÁVILA  INOVE;80000531;G&A OESTE INDUSTRIA DE TINTAS LTDA;30035;PEDRAS NATURAIS
85540;PRIMER REVESTIMENTO MADRI BALDE 16LT INOVE;117634;800060;DÁVILA  INOVE;11000432;MARTELENA ALMEIDA INDUSTRIA E COMERCIO DE TINTAS EIRELI;30035;PEDRAS NATURAIS
20040;PRIMER SELADOR 750ML WANDA-21,46-ST;483817;1;WANDA;34;AKZO NOBEL LTDA;20035;PRIMER AUTOMOTIVO
20028;PRIMER UNIVERSAL BRANCO 3,600ML ANJO;000074-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20035;PRIMER AUTOMOTIVO
10332;PRIMER UNIVERSAL BRANCO 900ML ANJO;000074-22;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20035;PRIMER AUTOMOTIVO
10401;PRIMER UNIVERSAL BRANCO 900ML MAXI RUBBER;2MA032;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20035;PRIMER AUTOMOTIVO
10329;PRIMER UNIVERSAL CINZA 900ML ANJO;000075-22;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20035;PRIMER AUTOMOTIVO
10400;PRIMER UNIVERSAL CINZA 900ML MAXI RUBBER;2MA015;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20035;PRIMER AUTOMOTIVO
85247;PRIZM 1,5L VONIXX;2009057;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24265;PRIZM 500ML VONIXX;2011068;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24312;PROCESSADOR I3 3220 3.3GHZ 3MB 1155P;3244;999999;.;267;PAR TECNOLOGIA E SERVICOS DE INFORMATICA LTDA EPP;999999;GRUPO CONVERSAO
84659;PRODUTO STANDO 1;703A;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84668;PRODUTO STANDO 10;725;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84669;PRODUTO STANDO 11;724;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84670;PRODUTO STANDO 12;721;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84671;PRODUTO STANDO 13;707B;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84672;PRODUTO STANDO 14;707A;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84673;PRODUTO STANDO 15;717;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84674;PRODUTO STANDO 16;732;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84675;PRODUTO STANDO 17;382;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84676;PRODUTO STANDO 18;383;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84677;PRODUTO STANDO 19;384;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84660;PRODUTO STANDO 2;695;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84789;PRODUTO STANDO 20;775;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84790;PRODUTO STANDO 21;776;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84791;PRODUTO STANDO 22;777;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86893;PRODUTO STANDO 23;4889;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86894;PRODUTO STANDO 24;4890;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86895;PRODUTO STANDO 25;4891;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86896;PRODUTO STANDO 26;4892;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86897;PRODUTO STANDO 27;4893;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86898;PRODUTO STANDO 28;4894;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86899;PRODUTO STANDO 29;4895;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84661;PRODUTO STANDO 3;734;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86900;PRODUTO STANDO 30;4896;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86901;PRODUTO STANDO 31;4897;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86902;PRODUTO STANDO 32;4898;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86903;PRODUTO STANDO 33;4899;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86904;PRODUTO STANDO 34;4900;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86905;PRODUTO STANDO 35;4901;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86906;PRODUTO STANDO 36;4902;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86907;PRODUTO STANDO 37;4903;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86908;PRODUTO STANDO 38;4904;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86909;PRODUTO STANDO 39;4905;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84662;PRODUTO STANDO 4;733;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86910;PRODUTO STANDO 40;5201;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86911;PRODUTO STANDO 41;5202;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
86912;PRODUTO STANDO 42;5203;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84663;PRODUTO STANDO 5;718B;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84664;PRODUTO STANDO 6;718P;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84665;PRODUTO STANDO 7;726;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84666;PRODUTO STANDO 8;722;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
84667;PRODUTO STANDO 9;723;800085;AKOS;11000415;AKOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;999999;GRUPO CONVERSAO
23880;PROLONGADOR EXTENSOR DE ACO 1,28M 1280 ATLAS;1280;35;ATLAS;8;PINCEIS ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
85051;PROLONGADOR EXTENSOR DE ACO 2M 1600 ATLAS;1600;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
84439;PROLONGADOR EXTENSOR DE ACO 3M 1700 ATLAS;1700;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
87183;PROLONGADOR EXTENSOR DE ACO 5M 18005 ATLAS;18005;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
21615;PROPELL PCT BR 50G 100 PANOS;SP80100BR;999999;.;579;SUPERPRO;999999;GRUPO CONVERSAO
20493;PROTETOR AUDITIVO 1110 3M;504;4;3M;36;3M DO BRASIL LTDA;20027;EPI´S
23583;PROTETOR AUDITIVO ABAFADOR MUFFLER 3M;HB004188494;4;3M;36;3M DO BRASIL LTDA;20027;EPI´S
84867;PU ACRILICO BI COMPONENTE-CINZA N6.5 CLARO 2,7L BRASILUX;BT 150601714;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
84418;PU AMARELO IMPERIAL VW 75. 0,675ML SKY-21,94-ST;6100201501D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24145;PU BRANCO  POLAR HYUNDAI 0,675ML SKY-21,94-ST;6107234201D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
85;PU BRANCO 9004 MBB 91 0,675ML SKY-21,93-ST;6,1005E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24142;PU BRANCO ARTICO III FORD 98 0,675ML SKY-21,46-ST;6100188101D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24143;PU BRANCO BANCHISA VI FIAT 96/20 0,675ML SKY-21,46-ST;6,10036E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24151;PU BRANCO CRISTAL II VW 99 0,675ML SKY-21,46-ST;6,10023E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24118;PU BRANCO GLACIER II RENAULT 90/20 0,675ML SKY-21,93-ST;6,10751E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
113;PU BRANCO GLACIER III RENAULT 90/20 0,675ML SKY-21,46-ST;6100729201D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24147;PU BRANCO MAHLER II GM 0,675ML SKY-21,46-ST;6,10043E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
93;PU BRANCO NCS 1000 SCANIA 92 0,675ML SKY-21,93-ST;6,1001E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
107;PU BRANCO PURO 0,675ML SKY-21,45-ST;6,1001E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24138;PU BRANCO SUMMIT IV 0,675ML SKY-21,46-ST;6100494601D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24152;PU CINZA URANO VW 01 0,675ML SKY-21,46-ST;6100213601D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24027;PU PRETO CADILLAC 0,675ML SKY-21,46-ST;6,10009E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24140;PU PRETO LISZT GM 94 0,675ML SKY-21,46-ST;6100411001D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24135;PU PRETO NINJA 0,675ML SKY-21,46-ST;6100216001D4;57;SKY;11000405;DAUTO COMERCIO DE PRODUTOS EQUIPAMENTOS E SERVICOS AUTOMOTIV;20003;TINTAS PU
24028;PU PRETO VULCANO FIAT 97/24 675ML SKY-21,45-ST;6100337801D4;57;SKY;11000405;DAUTO COMERCIO DE PRODUTOS EQUIPAMENTOS E SERVICOS AUTOMOTIV;20003;TINTAS PU
24141;PU VERMELHO ALPINE FIAT 96 0,675ML SKY-21,45-ST;6100312101D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24036;PU VERMELHO FLASH II 0,675ML SKY-21,45-ST;6100201401D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24139;PU VERMELHO LYRA GM04 0,675ML SKY-21,46-ST;6100411401D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
24144;PU VERMELHO TORNADO VW 0,675ML SKY-21,46-ST;6100232701D4;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;20003;TINTAS PU
86949;"PULVERIZADOR DE ALUMINIO C/ BOTAO ROSCA 1/4"" PL09 SCHWEERS";PL 09;50;SCHWEERS;492;SCHWEERS METALURGICA EIRELI;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
85517;PULVERIZADOR DE COMPRESSÃO MANUAL 2L VONIXX;2050502;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
84548;PULVERIZADOR DE DILUIÇAO QUANT 500ML VONIXX;2050038;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
20797;PULVERIZADOR MANUAL 1,5L VONDER;4972;41;VONDER;502;O.V.D. IMPORTADORA E DISTRIBUIDORA LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23794;PULVERIZADOR PLASTICO 500ML;15439;29;BRILHOMAX;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
22985;PURIFICADOR 360ML;9741;999999;.;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
10295;QUEROSENE 900ML ANJO;000757-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20037;QUEROSENE
85164;QUEROSENE 900ML BRASILUX;TN 060000101;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20037;QUEROSENE
22976;RECADO ADESIVO POST-IT 38X50MM 4X1 AMARELO;136026;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
23521;RECADO ADESIVO POST-IT 76X102MM AMARELO;26748;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
83946;RECADO ADESIVO ROSA;24511;999999;.;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
83945;RECADO ADESIVO VERDE;24774;999999;.;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
9994;REDUCER MEDIUM 1LT SIKKENS;529777;8;SIKKENS;34;AKZO NOBEL LTDA;20001;DILUENTE
9995;REDUCER MEDIUM 5LTS SIKKENS;529778;8;SIKKENS;34;AKZO NOBEL LTDA;20001;DILUENTE
21385;REDUTOR DE IMPACTO INTERFACE 152X0X6MM NORTON;5539544806;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
86985;"REDUTOR DE IMPACTO/INTERFACE 5"" VONIXX";2050461;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20010;BOINAS PARA POLIMENTO
87193;REFIL PAD P/ RECORTE E ACABAMENTO EM PINTURA C/ 02 UNID. AT751/35 ATLA;AT751/35;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
84783;REFIL PATO GEL ADESIVO CITRUS;8716;999999;.;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
84784;REFIL PATO GEL ADESIVO LAVANDA;20271;999999;.;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
84782;REFIL PATO GEL ADESIVO MARINE;5828;999999;.;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
87172;REGADOR PLASTICO PRETO 5LTS METASUL;20252;800130;METASUL;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
23552;REGUA ACRILICA 30CM;1473;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
22975;REGUA ACRILICA 30CM CRISTAL WALEU;170194;100014;WALEU;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
20232;REGUA P/ CATALISE PRIMER E VERNIZ SIKKENS;2004313;8;SIKKENS;534;AKZO NOBEL LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23379;RÉGUA P/ CATALISE PRIMER E VERNIZ WANDA;2004307;1;WANDA;34;AKZO NOBEL LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
10007;REGUA P/ PU E ELASTIFICANTE WANDA;2004312;1;WANDA;34;AKZO NOBEL LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
85093;REGULADOR ARGONIO RAR30 VONDER;84005;41;VONDER;502;O.V.D. IMPORTADORA E DISTRIBUIDORA LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
21196;REGULADOR CAUDAL  AIRE RC2 MANOMETRO SAGOLA;40000335;999999;.;91;ROBERLO DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
87288;REGULADOR DE PRESSÃO C/ MANOMETRO ANALOGICO PRO-30 PDR;PRO-30;800056;PDR;11000416;BERLINER DO BRASIL MOTORES LTDA;20023;PISTOLAS
23440;REJUVEX 400G VONIXX;2008003;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
83864;REJUVEX BLACK 400G VINTEX;2008060;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
10085;REMOVEDOR ADESIVO AUTO 3M;HC000455739;4;3M;36;3M DO BRASIL LTDA;20056;COLA INST./ ADESIVOS COLANTES
83891;REMOVEDOR CERAS 5LTS;231;29;BRILHOMAX;452;LIMA & PERGHER INDUSTRIAL E COMERCIO;999999;GRUPO CONVERSAO
84042;REMOVEDOR DE FERRUGEM 1L BRASILUX;RF 080062407;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20051;FERRUGEM
84041;REMOVEDOR DE FERRUGEM 500ML BRASILUX;RF 080062468;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20051;FERRUGEM
87269;REMOVEDOR MAGICO 5LT START;243;51;START;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
10333;REMOVEDOR PASTOSO 1KG ANJO;001169-33;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20013;REMOVEDOR PASTOSO
84045;REMOVEDOR PASTOSO 1KG BRASILUX;TN 060006638;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20013;REMOVEDOR PASTOSO
10402;REMOVEDOR PASTOSO 1KG MAXI RUBBER;2MS001;6;MAXI RUBBER;11000387;MAXI RUBBER INDUSTRIAS QUIMICAS LTDA;20013;REMOVEDOR PASTOSO
84043;REMOVEDOR PASTOSO 4KG BRASILUX;TN 060006635;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20013;REMOVEDOR PASTOSO
84044;REMOVEDOR PASTOSO 500G BRASILUX;TN 060006637;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;20013;REMOVEDOR PASTOSO
9800;REMOVEDOR PASTOSO 900ML WANDA;529478;1;WANDA;34;AKZO NOBEL LTDA;20013;REMOVEDOR PASTOSO
23965;REMOVETOTAL HARTS BY HUNGRIA 120ML C/SPRAY;10001000029;60;HUNGRIA;526;CARTS ESTETICA AUTOMOTIVA E RESIDENCIAL LTDA;20006;CERA  / LIMPEZA /  POLIMENTO VEICULAR
85209;REMOVEX 1,5L VONIXX;2008047;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
85210;REMOVEX 5L VONIXX;2008038;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
23441;RENOVA PLASTICOS 200G VONIXX;2050498;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
87278;REPLICA IMNFLAVEL 2MH;PRD00685;100018;3D INFLAVEIS;80000527;3D INFLAVEIS LTDA;20001;DILUENTE
85451;RESINA ACRILICA PREMIUM 18L BRASILUX;VN 150020503;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40002;EPOXI
87350;RESINA CRYL AD BASE SOLVENTE LATA 18LT LUZTOL;;100000;LUZTOL;80000523;APOIO DISTRIBUIDORA DE MATERIAIS DE CONSTRUCAO LTDA;30023;TEXTURA
23083;RESINA GLASS MASILLA FIBRAS 750G ROBERLO;66008;39;ROBERLO;91;ROBERLO DO BRASIL LTDA;20049;VEDADORES / SELANTES
87092;RESINA MULTIUSO INCOLOR FOSCO BASE AGUA 12L BAUTECH;1219;800126;BAUTECH;11000483;PADILHA IMPERMEABILIZANTES LTDA;30002;IMPERMEABILIZANTES
87157;RESINA P/ TELHA CARAMELO LATA 18LT MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30001;TINTA PAREDE
87158;RESINA P/ TELHA CERAMICA TELHA LATA 18LT MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30001;TINTA PAREDE
87160;RESINA P/ TELHA INCOLOR LATA 18LT MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30001;TINTA PAREDE
87159;RESINA P/ TELHA VERMELHO OXIDO LATA 18LT MISTERCRYL;;800113;MISTERCRYL;11000468;DURACOLOR INDUSTRIA E COMERCIO DE TINTAS;30001;TINTA PAREDE
84318;RESINA PARA TELHA-BRANCO 3,6L BRASILUX;BT 540503002;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84313;RESINA PARA TELHA-CERAMICA TELHA 18L BRASILUX;BT 543000203;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84319;RESINA PARA TELHA-CERAMICA TELHA 3,6L BRASILUX;BT 543000202;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84314;RESINA PARA TELHA-CINZA 18L BRASILUX;BT 540604803;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84320;RESINA PARA TELHA-CINZA 3,6L BRASILUX;BT 540604802;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84906;RESINA PARA TELHA-FOSCA INCOLOR 18L BRASILUX;FO 540061403;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84905;RESINA PARA TELHA-FOSCA INCOLOR 3,6L BRASILUX;FO 540061402;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84315;RESINA PARA TELHA-INCOLOR 18L BRASILUX;VN 540009903;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84321;RESINA PARA TELHA-INCOLOR 3,6L BRASILUX;VN 540009902;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84322;RESINA PARA TELHA-MARFIM 3,6L BRASILUX;BT 540800102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84316;RESINA PARA TELHA-MARROM BARROCO 18L BRASILUX;BT 541004503;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84312;RESINA PARA TELHA-MULTIUSO BRANCO 18L BRASILUX;BT 540503003;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
84317;RESINA PARA TELHA-VERMELHO OXIDO 18L BRASILUX;BT 542314503;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;30002;IMPERMEABILIZANTES
